,sport,school,coach
4948,baseball,Cotulla,Gabriel Perez
4949,baseball,Taft,Juan Buendia
4950,baseball,San Diego,juan mendietta
4951,baseball,River Road,Bart Upchurch
4952,baseball,Woodville,Eugene Lafitte
4953,baseball,Prairiland,Bric Steed
4954,baseball,Palmer,Joe Robinson
4955,baseball,Rice,Rusty Blankenship
4956,baseball,Clyde,Colby Rowley
4957,baseball,Pilot Point,Jacob Kreamer
4958,baseball,Hebbronville,Gonzie Trevino
4959,baseball,Bangs,Keith Meador
4960,baseball,Childress,Jaime Carrasco
4961,baseball,Bishop,Mike Medina
4962,baseball,Ponder,Brian McBeth
4963,baseball,Eustace,c powers
4964,baseball,Ganado,Luke Barganier
4965,baseball,Tornillo,Cody Burris
4966,baseball,George West,Jeff Ashen
4967,baseball,Paradise,Jason McCoy
4968,baseball,Banquete,Rusty Miller
4969,baseball,Groesbeck,J. K. Moody
4970,baseball,Van Vleck,Jacob Cadle
4971,baseball,Ballinger,Nathan Hennington
4972,baseball,Cole,Corey Dobbins
4973,baseball,Westwood,Zach Dickson
4974,baseball,Dilley,Lionnie Garcia
4975,baseball,Stockdale,Roland Salinas
4976,baseball,Rogers,Keith Klaus
4977,baseball,Keene,Randy Lee
4978,baseball,Whitesboro,Curt Cole
4979,baseball,Hooks,Tony Hight
4980,baseball,Mildred,Stayton Thomas
4981,baseball,Jourdanton,Tim Bertholf
4982,baseball,Blue Ridge,Daniel Barge
4983,baseball,Leonard,Mike Virden
4984,baseball,Whitewright,Daniel Barge
4985,baseball,Peaster,Lynn Grimes
4986,baseball,Millsap,Ed Padalecki
4987,baseball,Lago Vista,Jeff Sauer
4988,baseball,Rockdale,Jacob McMurtry
4989,baseball,Gladewater,Jeff Hodges
4990,baseball,Goliad,Garrett Adcock
4991,baseball,New Boston,Daniel Thompson
4992,baseball,Marion,Tim Tesch
4993,baseball,Reagan County,Edward Soto
4994,baseball,Pewitt,Michael Haydon
4995,baseball,Alba-Golden,Drew Webster
4996,baseball,Columbus,Heath Allen
4997,baseball,Slaton,dilon chancellor
4998,baseball,Edna,Kensey Allen
4999,baseball,Mathis,Eric Martinez
5000,baseball,Redwater,Brandon Martindale
5001,baseball,Lytle,Bryan Bippert
5002,baseball,Rio Vista,Michael Vanderhoff
5003,baseball,Colorado,Tino Silva
5004,baseball,Blooming Grove,Aaron Ehly
5005,baseball,Kountze,Brandon Hillin
5006,baseball,Elysian Fields,Sean Struwe
5007,baseball,Karnes City,Mario Gonzales
5008,baseball,Commerce,Scott Wilson
5009,baseball,Callisburg,David Toon
5010,baseball,Kirbyville,Craig Jones
5011,baseball,Florence,Bryce Estes
5012,baseball,Lone Oak,Tyler Smith
5013,baseball,Natalia,Kasey Crowther
5014,baseball,Presidio,Caesar Barriga
5015,baseball,Teague,Kyle Kilman
5016,baseball,Pollok Central,Jim Goldman
5017,baseball,London,Kevin Carr
5018,baseball,Hemphill,Chris Ratcliff
5019,baseball,Hamilton,Cameron Bankston
5020,baseball,Jacksboro,Blake Belcher
5021,baseball,Santa Gertrudis Academy,Mike Ruiz
5022,baseball,Brownfield,Hector Limon
5023,baseball,Waskom,joseph williams
5024,baseball,Quitman,Jimmy Smith
5025,baseball,Aransas Pass,Chris Spalek
5026,baseball,Coldspring-Oakhurst,Austin Riddell
5027,baseball,Kermit,KEvin York
5028,baseball,Newton,Doug Samples
5029,baseball,East Chambers,Jason Broomas
5030,baseball,Skidmore-Tynan,Rene Silva
5031,baseball,S & S Consolidated,Brady Whitaker
5032,baseball,Hitchcock,TJ Moore
5033,baseball,Schulenburg,Charles Hurst
5034,baseball,Luling,Mike Christensen
5035,baseball,Tulia,Cal Taylor
5036,baseball,Cooper,Chris Moore
5037,baseball,Jarrell,Dean Fitzner
5038,baseball,Atlanta,David Hooten
5039,baseball,Queen City,David Kennedy
5040,baseball,Nocona,Jeremy Kirk
5041,baseball,Kemp,Kyle Spurgin
5042,baseball,Bloomington,Ivan Herrera
5043,baseball,Tidehaven,Eddie Russell
5044,baseball,Lyford,Jose Rocha
5045,baseball,C.H. Yoe,John Broussard
5046,baseball,Daingerfield,Hunter Henzler
5047,baseball,Anson,Scotty Nichols
5048,baseball,Gateway College Preparatory,John Broussard
5049,baseball,Sabine,Michael Mayfield
5050,baseball,Winnsboro,Jimmy Oxford
5051,baseball,Industrial,Zach Marlow
5052,baseball,Malakoff,Brad Wallace
5053,baseball,Tolar,Darrell Hogan
5054,baseball,Central Heights,Travis Jackson
5055,baseball,Chisum,Zach Millsap
5056,baseball,Crockett,Mart Graham
5057,baseball,Henrietta,Kyle Sims
5058,baseball,Elkhart,Sam Blackmon
5059,baseball,City View,Craig Utley
5060,baseball,Mt. Vernon,Kellan Carroll
5061,baseball,Stanton,Jonathan Thiebaud
5062,baseball,Friona,Daniel Rosales
5063,baseball,Idalou,Garrett Heard
5064,baseball,Franklin,Mark Fannin
5065,baseball,Santa Rosa,Steven Mendoza
5066,baseball,Clifton,Brian Slater
5067,baseball,De Kalb,Glenn Welch
5068,baseball,Warren,VJ Bunner
5069,baseball,Hempstead,Vincent Carreon
5070,baseball,Comanche,Tyler Talley
5071,baseball,Alpine,Adam Llanez
5072,baseball,San Angelo Texas Leadership Charter Academy,Chris Gannaway
5073,baseball,Grape Creek,Regan Crim
5074,baseball,Buna,Kevin Terrier
5075,baseball,Ingram Moore,Austin Loza
5076,baseball,Coleman,Zach Edington
5077,baseball,Little River Academy,Cole Ramsey
5078,baseball,Howe,HEATH GRANT
5079,baseball,McGregor,Robert Gough
5080,baseball,Trinity,Ryan Rasbeary
5081,baseball,Jefferson,Tyler Foster
5082,baseball,Cisco,Mark Adams
5083,baseball,Edgewood,Jason Seale
5084,baseball,Grand Saline,Brandon Luce
5085,baseball,Grandview,Ryan Ebner
5086,baseball,Monte Alto,Osiel Canales
5087,baseball,Alvarado,William Burnes
5088,baseball,Brownwood,Blandon Hancock
5089,baseball,Bullard,Chad Linder
5090,baseball,Gilmer,Josh Riley
5091,baseball,Crandall,Jimmy West
5092,baseball,Aubrey,Nathan Henry
5093,baseball,Bridge City,Chad Landry
5094,baseball,Wharton,Brent Wuthrich
5095,baseball,Glen Rose,James Evans
5096,baseball,North Forest,Waskyla Cullivan
5097,baseball,Iowa Park,Michael Swenson
5098,baseball,Carthage,John Goodwin
5099,baseball,Pampa,Kaleb Snelgrooes
5100,baseball,Canyon Lake,Victor ESCAMILLA
5101,baseball,Livingston,Andrew Paul
5102,baseball,North Lamar,Bric Steed
5103,baseball,Hirschi,Nathan Frost
5104,baseball,Ford,Jesse Seigler
5105,baseball,Giddings,Adam Bloodworth
5106,baseball,Pecos,Oscar Luna
5107,baseball,Hillsboro,Derrick Jones
5108,baseball,Tarkington,Ken McCarther
5109,baseball,North Dallas,Steven De La Cerda
5110,baseball,Stephenville,James Boxley
5111,baseball,Liberty Hill,Michael Kristan Jr.
5112,baseball,Melissa,Jason Russell
5113,baseball,Godley,Pat Maxwell
5114,baseball,Little Cypress-Mauriceville,Steve Griffith
5115,baseball,Columbia,Jeff Shank
5116,baseball,Jasper,Stephen Westbrook
5117,baseball,Lampasas,Shane Doege
5118,baseball,Bridgeport,Collin White
5119,baseball,Bellville,Chris Litton
5120,baseball,Estacado,Mark Llanas
5121,baseball,Sunnyvale,Tim Arden
5122,baseball,Clint,Juan Carrillo
5123,baseball,Pleasant Grove,Riley Fincher
5124,baseball,Liberty-Eylau,Zach Fowler
5125,baseball,Kennedale,paul trantham
5126,baseball,Spring Hill,Keith Touchstone
5127,baseball,Canton,Brandon Luce
5128,baseball,Caldwell,Kyle Toney
5129,baseball,Progreso,isaac hernandez
5130,baseball,China Spring,Jesse Lopez
5131,baseball,Robinson,Bryan Kent
5132,baseball,Argyle,Ricky Griffin
5133,baseball,El Campo,Russell Krenek
5134,baseball,Sinton,Adrian Alaniz
5135,baseball,Paris,Bill Sikes
5136,baseball,Brownsboro,Wesley Johnston
5137,baseball,Dumas,Ryan Pannell
5138,baseball,Splendora,Chase Reneau
5139,baseball,Lake View,Cameron Massengill
5140,baseball,Bay City,Austin Molinaro
5141,baseball,Mabank,Brandon Kajihiro
5142,baseball,Cuero,Philip Schwarz
5143,baseball,Mexia,Chad Coker
5144,baseball,Llano,Todd Doucet
5145,baseball,Crystal City,Josue Lomas
5146,baseball,Salado,Emery Atkisson
5147,baseball,Scarborough,Edgar Villalta
5148,baseball,Canyon,John Doan
5149,baseball,Navarro,Kristopher Cavazos
5150,baseball,Needville,Chris McKeller
5151,baseball,Hardin-Jefferson,Edd Trotter
5152,baseball,Hereford,Brandon Collins
5153,baseball,Life Waxahachie,Dustin Robinson
5154,baseball,Ranchview,Aaron Ciaburri
5155,baseball,Madisonville,Keith Sitton
5156,baseball,Grulla,joel ozuna
5157,baseball,Palestine,Joey Mason
5158,baseball,West Orange-Stark,Sergio Espinal
5159,baseball,Western Hills,Bobby McIntire
5160,baseball,Midlothian Heritage,Justin Blackwell
5161,baseball,Perryton,Bill Merrell
5162,baseball,Hudson,Glen Kimble
5163,baseball,Monahans,Brad Harmaan
5164,baseball,Big Spring,Daniel Carillo
5165,baseball,Graham,Jim Bob Williams
5166,baseball,San Elizario,Federico Contreras
5167,baseball,Fort Stockton,jeremy valadez
5168,baseball,Fulshear,Robb Jensen
5169,baseball,Chapel Hill,Clayton Haltom
5170,baseball,Ingleside,Rene Muniz
5171,baseball,Ferris,Joe West
5172,baseball,Decatur,Kyle Mickles
5173,baseball,Bandera,Jeffery Quillin
5174,baseball,Pearsall,Jeff Sanford
5175,baseball,Devine,George Villa
5176,baseball,Rockport-Fulton,Arturo Elizondo
5177,baseball,Boerne,Bill Merrell
5178,baseball,Stafford,Donald Allen
5179,baseball,Fredericksburg,Derrick Dietrich
5180,baseball,Taylor,Justin Adams
5181,baseball,Brazosport,Ken Schulte
5182,baseball,Silsbee,Michael Nelson
5183,baseball,Celina,Jake Davis
5184,baseball,Liberty,Robb Kirkland
5185,baseball,Furr,Stephen Arroyo
5186,baseball,Pleasanton,Lance Standley
5187,baseball,Robstown,Elias Vasquez
5188,baseball,Greenwood,Stephen Rodriguez
5189,baseball,Sweeny,Mark Durham
5190,baseball,Hondo,Amaro Villarreal
5191,baseball,Roosevelt,Alex Olivera
5192,baseball,Rusk,Ross McMurry
5193,baseball,Benbrook,Justin Chavez
5194,baseball,Diamond Hill-Jarvis,Alonzo Herrera
5195,baseball,Wilmer-Hutchins,Rene Sears
5196,baseball,Snyder,Shane Stewart
5197,baseball,Henderson,Wesley Colley
5198,baseball,Van,Robert Thomas
5199,baseball,Lumberton,Josh Porter
5200,baseball,Shepherd,Josh Meeker
5201,baseball,Sealy,Dane Bennett
5202,baseball,Krum,Carl Hollums
5203,baseball,Wills Point,Todd Staley
5204,baseball,Huntington,Richard Martinez
5205,baseball,Gatesville,Graig Keeton
5206,baseball,Lorena,Brandon Graves
5207,baseball,Sanger,Steve Ford
5208,baseball,Venus,Jay Underwood
5209,baseball,Caddo Mills,Jermy Slagle
5210,baseball,Hidalgo,Carlos Karrasco
5211,baseball,Poteet,Terry Parsons
5212,baseball,Dalhart,Shawn Brasher
5213,baseball,Zapata,Rene Alvarez
5214,baseball,Carrizo Springs,Chad Kinney
5215,baseball,Connally,Cole Franco
5216,baseball,Navasota,Zachary Nichols
5217,baseball,Cumberland Academy,Monty Montgomery
5218,baseball,Borger,Michael Denton
5219,baseball,Fabens,Michael Lewis
5220,baseball,Mountain View,Michael Cox
5221,baseball,Lamesa,Bobby Alvarez
5222,baseball,Rio Hondo,Sergio Gonzalez
5223,baseball,Springtown,Josh Ward
5224,baseball,Wheatley,Deandre Cooper
5225,baseball,Smithville,Clint Wise
5226,baseball,Farmersville,Jon Nordin
5227,baseball,Mineral Wells,Bret Barrick
5228,baseball,Dunbar,Robert Hughes
5229,baseball,Burkburnett,Scot Green
5230,baseball,Eastside Memorial,Michael Eckert
5231,baseball,La Vega,Scott Blassingame
5232,baseball,Yates,Ladarian Straus
5233,baseball,Carter,Andres Delagarza
5234,baseball,Burnet,Russell Houston
5235,baseball,Wimberley,Stephen Wisdom
5236,baseball,Kashmere,Elbert Reed
5237,baseball,Andrews,JOE SANCHEZ
5238,baseball,Royal,Chuck Wilson
5239,baseball,West Oso,Jeff Andrade
5240,baseball,Sweetwater,Chad Copeland
5241,baseball,La Feria,Jaime Acuna
5242,baseball,Orange Grove,Tyler Marrou
5243,baseball,Lake Worth,Ben Stedronsky
5244,baseball,King,Jeremy Wheeler
5245,baseball,Castleberry,Seth Voth
5246,baseball,Community,Chris DeBona
5247,baseball,Hillcrest,Ashley Moore
5248,baseball,La Grange,Robert Barber
5249,baseball,Pinkston,Farley Styles
5250,baseball,Washington,Jeremy Huckeba
5251,baseball,Reedy,Chris Cox
5252,baseball,Braswell,Donnie Waston
5253,baseball,Kimball,Daniel Brewer
5254,baseball,College Station,Scott Holder
5255,baseball,University,Kyle Chapman
5256,baseball,Corpus Christi Veterans Memorial,Lee Yeager
5257,baseball,Kaufman,Beau Snodgrass
5258,baseball,Barbers Hill,David Denny
5259,baseball,Hallsville,Ryan Pate
5260,baseball,Colleyville Heritage,Alan McDougal
5261,baseball,Monterey,Ralph Ramon
5262,baseball,Cleburne,Ryan Stepp
5263,baseball,Sulphur Springs,Jerrod Hammack
5264,baseball,Mansfield Legacy,Chris McMullen
5265,baseball,Corpus Christi Moody,joe curiel
5266,baseball,Milby,Carlos Morales
5267,baseball,Sharyland,Barton Bickerton
5268,baseball,Bowie,Juan Camacho
5269,baseball,Randall,Cory Hamilton
5270,baseball,Tivy,Chris Russ
5271,baseball,Galena Park,James Turrubiartes
5272,baseball,Rouse,chad krempin
5273,baseball,Shadow Creek,Craig McFarland
5274,baseball,Bastrop,Cody Walker
5275,baseball,Georgetown,Adam Foster
5276,baseball,Magnolia West,Justin Faltysek
5277,baseball,Eastlake,Marc Herrera
5278,baseball,Gregory-Portland,Ronnie Jonse
5279,baseball,Calallen,Steve Chapman
5280,baseball,Eastwood,Ryan Medrano
5281,baseball,Pioneer,Casey Smith
5282,baseball,King,Romeo Barrera
5283,baseball,Texas,John McClure
5284,baseball,Willis,David Walden
5285,baseball,Valley View,Mario Gonzalez
5286,baseball,Whitehouse,GREG BRANCH
5287,baseball,Jacksonville,anonymous .....
5288,baseball,Brewer,Gilbert Ramirez
5289,baseball,Birdville,Vance Bonner
5290,baseball,Del Valle,Oneill Sanchez
5291,baseball,Friendswood,Steve Hecker
5292,baseball,Northside,Todd Brown
5293,baseball,Palmview,"Manuel R. Garcia,Jr."
5294,baseball,Medina Valley,Bob Herb
5295,baseball,Ysleta,Victor Varela
5296,baseball,Tuloso-Midway,Todd Akers
5297,baseball,South Oak Cliff,Marlon J. Reaves
5298,baseball,"Southwest (San Antonio, TX)",Matt Gomez
5299,baseball,"Porter (Brownsville, TX)",oscar cortez
5300,baseball,North Forney,Zach Geer
5301,baseball,The Colony,Martin Dean
5302,baseball,A&M Consolidated,Chase Mann
5303,baseball,McCallum,Brandon Grant
5304,baseball,Porter (TX),Wayne Ralph
5305,baseball,Saginaw,Chris Carter
5306,baseball,Forney,Jason Farrow
5307,baseball,McKinney North,Jim Gatewood
5308,baseball,"Cooper (Lubbock, TX)",Brad Wuensche
5309,baseball,Waller,Rodney Loewe
5310,baseball,Santa Fe,Ronnie Wulf
5311,baseball,Waltrip,Richard Burriss
5312,baseball,Rio Grande City,Rock Cortinas
5313,baseball,Flour Bluff,Ron Weikum
5314,baseball,Spruce,Kevin Burke
5315,baseball,Ray,Orlando Ruiz
5316,baseball,Crowley,Albert Carrizales
5317,baseball,Burleson,Wayne Wayson
5318,baseball,Brenham,Lanny Williams
5319,baseball,Canutillo,Armando Almanza
5320,baseball,Amarillo,Jeff Timmons
5321,baseball,Bel Air,Armando Romero Jr.
5322,baseball,Edison,ruben de leon
5323,baseball,Alamo Heights,Jason Thompson
5324,baseball,Corsicana,Billy Harlan
5325,baseball,Everman,Jay Ocheskey
5326,baseball,Plainview,Jimmy Webster
5327,baseball,Pharr-San Juan-Alamo Southwest,Miguel Gonzalez
5328,baseball,Kingwood Park,Bruce Cox
5329,baseball,Northwest,Stan Gideon
5330,baseball,Vidor,Jeremy Gray
5331,baseball,El Dorado,Victor Rodriguez
5332,baseball,Port Neches-Groves,Scott Carter
5333,baseball,Magnolia,Taylor Shilfett
5334,baseball,Veterans Memorial,Adam Vera
5335,baseball,Dripping Springs,Chris Payne
5336,baseball,Irvin,Chris Camacho
5337,baseball,Alice,Jaime Alvarado
5338,baseball,Burges,Alex Pena
5339,baseball,Terrell,Josh Bobbitt
5340,baseball,Martin,Jorge Tijerina Jr.
5341,baseball,"Jefferson (San Antonio, TX)",Xavier Garcia
5342,baseball,Victoria West,Manuel Alvarado
5343,baseball,Arlington Heights,Steve Jimenez
5344,baseball,Wylie,Grant Martin
5345,baseball,Adams,Bob Allison
5346,baseball,Frisco,Scott Cook
5347,baseball,Port Arthur Memorial,Jessie Riojas
5348,baseball,"Seguin (Arlington, TX)",Ken Rose
5349,baseball,Wakeland,Darrell Preston
5350,baseball,Sunset,Kenny Timmes
5351,baseball,Mercedes,Carlos Pimentel
5352,baseball,Wichita Falls,Chance Evans
5353,baseball,Roma,Hector Ochoa
5354,baseball,Terry,Jeremy Arterburn
5355,baseball,Denison,charles bollinger
5356,baseball,Royse City,Clay Wolfe
5357,baseball,Foster,Mick Tosch
5358,baseball,Wilson,Erik Peterman
5359,baseball,Riverside,Rick Solis
5360,baseball,Carroll,David Marsello
5361,baseball,Elgin,Edward Stringer
5362,baseball,Victoria East,Wes Kolle
5363,baseball,Manor,Nick Kozole
5364,baseball,Calhoun,Michael Innerarity
5365,baseball,Ball,Russell Ferrell
5366,baseball,Marshall,Derek Dunaway
5367,baseball,Edcouch-Elsa,Ryan Garza
5368,baseball,Hutto,Justin Elmore
5369,baseball,Boerne-Champion,Chuck Foster
5370,baseball,Lubbock,Steve Ribera
5371,baseball,Heritage,Chad Longacre
5372,baseball,Pace,Roy Rodriguez
5373,baseball,Chapin,Fernie Aguilar
5374,baseball,Wylie East,Heath Andrews
5375,baseball,Cedar Creek,Joshua Thomas
5376,baseball,Ennis,Kevin Kalinec
5377,baseball,John F. Kennedy,ALBERT OLIVAREZ
5378,baseball,Brackenridge,Bryan Adams
5379,baseball,Crosby,Chris Wiggins
5380,baseball,Lee,David Schmidt
5381,baseball,Joshua,David Sheppard
5382,baseball,Burbank,Romeo Barrera
5383,baseball,"Centennial (Frisco, TX)",Travis Summerlin
5384,baseball,Rudder,Chase Sanford
5385,baseball,Wagner,Brandon Kallies
5386,baseball,Carter-Riverside,David Lara
5387,baseball,Liberty,Scott McGarrh
5388,baseball,Harlandale,Oscar Valenzuela
5389,baseball,Mansfield Timberview,Bobby Johnson
5390,baseball,Chisholm Trail,Chris Santiago
5391,baseball,Samuell,Daniel Faith
5392,baseball,Mission Veterans Memorial,Ben Gonzales
5393,baseball,John Tyler,Blaine Spradley
5394,baseball,Cedar Park,Kristopher Gawriluk
5395,baseball,Weiss,Garrett Bivone
5396,baseball,Caney Creek,Kristopher Carroll
5397,baseball,Hanks,Omar Garcia
5398,baseball,Newman Smith,David Allen
5399,baseball,Andress,Andrew Macias
5400,baseball,Lamar Consolidated,Brandon Strother
5401,baseball,Angleton,Brian Lostracco
5402,baseball,McCollum,Geoff Curtin
5403,baseball,Independence,Stacy Largent
5404,baseball,Red Oak,jay johnson
5405,baseball,Miller,J Wade McDaniel
5406,baseball,Texas City,Kyle Gottardy
5407,baseball,Somerset,Bo Caddell
5408,baseball,Floresville,Jason Pfluger
5409,baseball,Nederland,Cody Robbins
5410,baseball,Winn,Heriberto Roiz
5411,baseball,Boswell,Jacob Hooker
5412,baseball,Palo Duro,Tyson Wormsbaker
5413,baseball,Pine Tree,Trevor Petersen
5414,baseball,Parkland,Robert Barrueta
5415,baseball,Pharr-San Juan-Alamo Memorial,Don Smith
5416,baseball,Aledo,Chad Barry
5417,baseball,Turner,Nicholas Beavers
5418,baseball,"Cooper (Abilene, TX)",Cody Salyers
5419,baseball,Princeton,Leroy Mansanales
5420,baseball,Huntsville,Justin Jennings
5421,baseball,Houston,Brandon Molina
5422,baseball,Goose Creek Memorial,Brian Williams
5423,baseball,Lockhart,Trey Honeycutt
5424,baseball,Manvel,Kelly Kerlin
5425,baseball,New Caney,Austin Hall
5426,baseball,Seagoville,Terry Poppen
5427,baseball,Pflugerville Connally,Jacob Spelbring
5428,baseball,Cleveland,Earl Campbell
5429,baseball,Lanier,David Boone
5430,baseball,Greenville,Nick Kozole
5431,baseball,Marble Falls,Mustangs Baseball
5432,baseball,Wyatt,Quinlin Germany
5433,baseball,Montgomery,Chris Morris
5434,baseball,Donna,joey ramirez
5435,baseball,Sherman,Chris Anderson
5436,baseball,Fort Bend Marshall,Brandon Lewis
5437,baseball,San Antonio Memorial,Stephen Salas
5438,baseball,Navarro,Jacob Anderson
5439,baseball,El Paso,Nick DESANTIS
5440,baseball,Caprock,Jonathan Wise
5441,baseball,Southside,Blake Vincent
5442,baseball,West Mesquite,Joseph Bindel
5443,baseball,Lake Dallas,Ryan Howard
5444,baseball,Adamson,Miguel Nava
5445,baseball,"Southwest (Fort Worth, TX)",Dave Schrantz
5446,baseball,Midlothian,Ray Hydes
5447,baseball,Lindale,Rich Sanguinetti
5448,baseball,Denton,Jimmy Webster
5449,baseball,North Side,Jason Starnes
5450,baseball,Sterling,Marcus Carroll
5451,baseball,Granbury,Brad Eppler
5452,baseball,Rider,Jeremy Crouch
5453,baseball,Nacogdoches,David Greer
5454,baseball,"Austin (Houston, TX)",Robert Mack
5455,baseball,Poly,John Rachels
5456,baseball,Paetow,Chris Carrejo
5457,baseball,East View,Matt Pullen
5458,baseball,"Jefferson (Dallas, TX)",Bryan wrdt
5459,baseball,Crockett,Kent Laughlin
5460,baseball,Fort Bend Willowridge,Eduardo Martinez
5461,baseball,Dayton,Sonny Garcia
5462,baseball,Fort Bend Hightower,Renard Brown
5463,baseball,Cigarroa,Rodolfo Tijerina
5464,baseball,Creekview,Leroy Mansanales
